Household_ID,Total_HH_Income,HH_Weight,Survey_Year
44737,121067,,2022
75315,23000,,2022
10282,257397,,2022
55609,70167,,2022
29869,113208,,2022
80959,1300299,,2022
49676,90501,,2022
80730,206375,,2022
66682,99927,,2022
15500,179902,,2022
48745,130000,,2022
32108,59051,,2022
71171,129301,,2022
76838,88062,,2022
75813,157268,,2022
68708,79000,,2022
37190,27160,,2022
29129,192403,,2022
79159,78030,,2022
26332,181802,,2022
47111,189817,,2022
66238,148081,,2022
35832,152100,,2022
75647,347850,,2022
62201,37000,,2022
4346,195339,,2022
14904,60000,,2022
71142,198035,,2022
65858,72007,,2022
57326,33168,,2022
58477,77538,,2022
35701,160553,,2022
64922,144000,,2022
4124,197400,,2022
57066,62000,,2022
49569,232088,,2022
18237,133085,,2022
1341,227860,,2022
36065,276260,,2022
63306,98554,,2022
28155,56339,,2022
76421,65000,,2022
85676,10000,,2022
77982,1508,,2022
81640,45632,,2022
36335,178100,,2022
82359,65840,,2022
77192,170011,,2022
25096,100041,,2022
63235,162674,,2022
53950,44000,,2022
24540,18720,,2022
80052,810096,,2022
31766,163301,,2022
19081,8520,,2022
13799,61306,,2022
29820,55000,,2022
88775,121914,,2022
235,47382,,2022
32503,169986,,2022
53901,109222,,2022
59216,14000,,2022
15088,167100,,2022
13197,26052,,2022
32482,9600,,2022
47832,170512,,2022
75043,176528,,2022
9358,142002,,2022
22169,118706,,2022
44853,31673,,2022
58754,31609,,2022
21930,52005,,2022
64961,50880,,2022
62389,122021,,2022
72209,20025,,2022
66612,100025,,2022
3643,225771,,2022
46895,15000,,2022
48776,49000,,2022
73376,60004,,2022
86675,213561,,2022
1090,67764,,2022
31876,212526,,2022
45469,68560,,2022
64961,50880,,2022
19197,321514,,2022
6066,78617,,2022
47904,40000,,2022
10282,257397,,2022
28520,91188,,2022
42558,36100,,2022
5085,80558,,2022
9346,85001,,2022
85265,77520,,2022
40178,30000,,2022
23465,122967,,2022
80065,48000,,2022
88318,1134039,,2022
5522,2222448,,2022
57227,90040,,2022
38624,122143,,2022
55769,41611,,2022
60978,30736,,2022
82048,62614,,2022
43611,17392,,2022
86201,109797,,2022
61760,70000,,2022
8709,27000,,2022
19602,215751,,2022
63164,65004,,2022
16703,210822,,2022
37869,180032,,2022
69553,151400,,2022
87593,62487,,2022
24809,77348,,2022
14909,91004,,2022
21344,26080,,2022
55402,18204,,2022
51032,87646,,2022
41617,43024,,2022
84382,160629,,2022
75950,124303,,2022
65669,80000,,2022
52343,105850,,2022
60182,128172,,2022
7515,235198,,2022
38959,55020,,2022
74144,97395,,2022
74861,89948,,2022
22226,5382,,2022
72918,207339,,2022
67786,97060,,2022
269,31608,,2022
70043,49500,,2022
75052,183175,,2022
81120,56420,,2022
84633,190201,,2022
17194,111981,,2022
50779,17678,,2022
76307,88701,,2022
35017,100135,,2022
64272,11120,,2022
44388,39577,,2022
16747,71211,,2022
57563,52278,,2022
19804,1082700,,2022
67090,26518,,2022
87943,30016,,2022
29209,147040,,2022
39612,58001,,2022
87563,250,,2022
63028,38601,,2022
84585,91100,,2022
62226,103220,,2022
65722,55000,,2022
11607,194032,,2022
6443,96156,,2022
84187,85367,,2022
63202,255656,,2022
7943,95634,,2022
64025,155000,,2022
25991,139725,,2022
87554,72028,,2022
64743,200011,,2022
10009,126882,,2022
59311,17019,,2022
72620,45936,,2022
75660,96000,,2022
84516,50000,,2022
24441,216592,,2022
17357,51722,,2022
12501,291578,,2022
9652,181206,,2022
58939,70015,,2022
82077,18083,,2022
70840,54499,,2022
17588,140004,,2022
73236,140050,,2022
42818,52060,,2022
23650,617900,,2022
82250,40000,,2022
39107,73050,,2022
14290,277470,,2022
83850,50003,,2022
58678,16000,,2022
55379,50354,,2022
5537,42874,,2022
31180,159980,,2022
80368,122400,,2022
51379,520000,,2022
6102,75753,,2022
63440,20000,,2022
37547,152887,,2022
54684,26720,,2022
47577,30950,,2022
68259,72400,,2022
50805,184558,,2022
68260,53250,,2022
22190,43618,,2022
66907,80003,,2022
84031,136830,,2022
52168,111102,,2022
72540,180013,,2022
46849,600350,,2022
7382,78940,,2022
1083,43021,,2022
46379,103000,,2022
4901,984000,,2022
75267,101138,,2022
18781,68000,,2022
68964,151078,,2022
24941,10000,,2022
19118,135000,,2022
73952,30000,,2022
39561,49212,,2022
19258,390200,,2022
63616,130021,,2022
57707,30000,,2022
25457,51960,,2022
3331,185492,,2022
13733,30001,,2022
12674,51324,,2022
4071,103904,,2022
20477,105882,,2022
41091,94606,,2022
68813,92000,,2022
48295,160412,,2022
36709,225002,,2022
75149,80075,,2022
17322,149060,,2022
201,105823,,2022
86982,57556,,2022
75152,67000,,2022
72161,81300,,2022
86131,209482,,2022
36012,108942,,2022
11050,42000,,2022
56582,174382,,2022
41511,10116,,2022
76300,49205,,2022
16071,58600,,2022
26748,171766,,2022
52407,46879,,2022
28108,87258,,2022
84065,60000,,2022
77950,128020,,2022
74143,75200,,2022
58939,70015,,2022
80722,86508,,2022
51764,63500,,2022
30470,147823,,2022
2717,178271,,2022
84943,421095,,2022
66178,20009,,2022
32747,30000,,2022
86718,194502,,2022
86686,33528,,2022
81121,25750,,2022
13354,119786,,2022
70546,248259,,2022
34025,26902,,2022
6804,49800,,2022
27931,50000,,2022
64349,73000,,2022
8002,7800,,2022
4014,218010,,2022
11704,327110,,2022
15203,43033,,2022
51122,64001,,2022
71292,72410,,2022
14149,108959,,2022
82394,1340,,2022
17791,90001,,2022
32912,44831,,2022
15032,49913,,2022
80246,4800,,2022
24511,88400,,2022
2646,100004,,2022
57179,32000,,2022
14014,169066,,2022
25107,104657,,2022
83242,65080,,2022
3839,110000,,2022
27961,85002,,2022
64295,271610,,2022
14833,80000,,2022
4149,649146,,2022
45888,124385,,2022
81107,40000,,2022
24355,158550,,2022
1674,108974,,2022
22406,104553,,2022
61776,42965,,2022
49522,282312,,2022
73327,40296,,2022
85965,93012,,2022
71987,44500,,2022
28382,147882,,2022
10694,253500,,2022
28042,113308,,2022
25727,204171,,2022
1535,1014015,,2022
24905,116012,,2022
56285,136169,,2022
72992,49330,,2022
48381,213563,,2022
53715,64004,,2022
24055,50328,,2022
50794,108151,,2022
17554,118000,,2022
36501,246641,,2022
12940,89070,,2022
61244,275640,,2022
17224,162470,,2022
75147,160030,,2022
80244,86200,,2022
77052,34402,,2022
88974,18001,,2022
36724,144835,,2022
74145,205964,,2022
24124,87002,,2022
30141,133989,,2022
86258,186056,,2022
75668,90810,,2022
23890,140603,,2022
74854,13037,,2022
36425,301304,,2022
9867,47050,,2022
19915,156025,,2022
75729,40484,,2022
48088,20400,,2022
70330,177601,,2022
31717,160510,,2022
79546,27371,,2022
23119,186875,,2022
13548,40000,,2022
45930,27250,,2022
12464,41000,,2022
76959,81802,,2022
30151,17502,,2022
56373,611202,,2022
18022,106351,,2022
64309,42960,,2022
89157,144900,,2022
73978,14120,,2022
67835,7201,,2022
21245,36408,,2022
75608,232140,,2022
83936,395323,,2022
5878,99100,,2022
1975,50771,,2022
70377,146020,,2022
54125,58250,,2022
30970,245351,,2022
11880,96500,,2022
29263,82326,,2022
67696,91526,,2022
68483,174072,,2022
14492,130313,,2022
15529,45676,,2022
37425,74264,,2022
3533,185000,,2022
17120,60001,,2022
23933,70123,,2022
78773,177400,,2022
14206,149462,,2022
75893,58650,,2022
84290,199010,,2022
48554,125000,,2022
19427,252591,,2022
9217,28051,,2022
37520,21481,,2022
42181,100554,,2022
70265,19600,,2022
87171,113786,,2022
6887,142004,,2022
75648,26040,,2022
4954,47501,,2022
39842,55215,,2022
38547,108029,,2022
41491,28116,,2022
52756,48600,,2022
33854,38060,,2022
53260,122005,,2022
64522,157400,,2022
49328,12000,,2022
83740,90000,,2022
49941,130240,,2022
77364,139255,,2022
42368,19000,,2022
15853,152003,,2022
2716,153275,,2022
10567,383,,2022
83576,226407,,2022
12623,39389,,2022
1728,4800,,2022
88266,67412,,2022
16288,104006,,2022
7697,46407,,2022
38317,101200,,2022
26343,233800,,2022
60184,25000,,2022
14373,62806,,2022
66404,510811,,2022
53260,122005,,2022
83564,29000,,2022
87483,121200,,2022
73864,26000,,2022
82647,60001,,2022
87232,47500,,2022
75338,56800,,2022
63762,32600,,2022
56002,11482,,2022
59892,112000,,2022
66491,49940,,2022
48789,125010,,2022
67895,56625,,2022
62798,146050,,2022
54731,41995,,2022
35710,108001,,2022
29355,140107,,2022
21811,187406,,2022
77804,220613,,2022
76382,43146,,2022
23092,77574,,2022
63047,79831,,2022
26018,48004,,2022
81042,229232,,2022
45707,104427,,2022
51259,75390,,2022
57384,164591,,2022
13827,197371,,2022
45154,122602,,2022
1949,25000,,2022
51403,114951,,2022
88802,9442,,2022
48263,35000,,2022
16560,31337,,2022
74857,306809,,2022
71491,14400,,2022
67540,118616,,2022
86363,128775,,2022
32186,10680,,2022
43769,197355,,2022
11364,84295,,2022
45240,50414,,2022
10579,256113,,2022
21661,74806,,2022
50468,84249,,2022
5883,182857,,2022
42290,68804,,2022
36300,80003,,2022
64185,49800,,2022
77763,259404,,2022
23950,98420,,2022
72744,95601,,2022
58264,229341,,2022
73988,172377,,2022
73149,24443,,2022
44291,29942,,2022
27452,82305,,2022
9416,10182,,2022
16633,157295,,2022
4021,438105,,2022
59541,145100,,2022
45084,87108,,2022
5864,737240,,2022
74763,276486,,2022
46294,57840,,2022
3289,213967,,2022
88221,63422,,2022
47118,132800,,2022
64816,93000,,2022
48811,40000,,2022
60548,145630,,2022
79363,195200,,2022
52130,56132,,2022
52742,75000,,2022
85232,68008,,2022
80434,82825,,2022
77124,285750,,2022
79635,58051,,2022
28651,119391,,2022
67248,109329,,2022
74013,58360,,2022
25166,200315,,2022
77185,12301,,2022
74672,186627,,2022
82452,91000,,2022
45697,393052,,2022
65964,51503,,2022
15002,109706,,2022
57937,86200,,2022
61019,58000,,2022
24605,92200,,2022
68154,145026,,2022
73950,341521,,2022
65393,71794,,2022
74023,47001,,2022
80036,55005,,2022
17874,212500,,2022
13550,70824,,2022
23729,112696,,2022
84319,187840,,2022
64700,49742,,2022
6666,244004,,2022
413,110212,,2022
88677,111621,,2022
19155,183742,,2022
47601,210452,,2022
73294,64282,,2022
9891,258900,,2022
15860,223870,,2022
31751,100783,,2022
56920,15150,,2022
7430,216969,,2022
71915,92205,,2022
8431,223793,,2022
83010,29844,,2022
5,82752,,2022
29468,40360,,2022
80747,26160,,2022
73433,60000,,2022
46079,40000,,2022
86616,70396,,2022
40108,68392,,2022
81029,81429,,2022
82060,288162,,2022
30753,56280,,2022
79790,105371,,2022
75616,28126,,2022
67436,69254,,2022
40377,88011,,2022
33853,349502,,2022
38508,97501,,2022
84220,85000,,2022
89002,154364,,2022
64425,220035,,2022
30942,137170,,2022
76069,20401,,2022
21209,31000,,2022
13219,223044,,2022
1221,59511,,2022
30466,63000,,2022
52032,453200,,2022
28147,49902,,2022
81708,89400,,2022
4091,21482,,2022
3333,42060,,2022
58481,463600,,2022
1506,188794,,2022
67938,159550,,2022
41352,17580,,2022
72408,58389,,2022
29348,124336,,2022
18255,35004,,2022
46313,76002,,2022
79250,85520,,2022
1927,87443,,2022
5207,211021,,2022
39713,274620,,2022
1021,72009,,2022
42674,97500,,2022
26151,272000,,2022
17894,150001,,2022
19764,91388,,2022
50763,23000,,2022
61385,48000,,2022
37291,30000,,2022
78885,124072,,2022
44351,13080,,2022
82266,50000,,2022
9666,170000,,2022
88767,505504,,2022
29037,57528,,2022
67726,67955,,2022
20633,210415,,2022
33210,230016,,2022
4901,984000,,2022
58937,175772,,2022
11162,326938,,2022
50243,55644,,2022
68433,41821,,2022
45533,54000,,2022
60265,60241,,2022
8657,171056,,2022
29574,63528,,2022
44411,12492,,2022
2253,177094,,2022
51658,18000,,2022
20919,154369,,2022
36029,550500,,2022
78932,448863,,2022
28868,287505,,2022
44127,183525,,2022
10897,30000,,2022
38226,172974,,2022
54613,300,,2022
57344,631692,,2022
80679,119884,,2022
73064,85462,,2022
31166,132502,,2022
3459,147008,,2022
64212,325165,,2022
70690,238300,,2022
57233,93723,,2022
17670,14401,,2022
11665,31824,,2022
26094,86598,,2022
88466,161056,,2022
39577,294964,,2022
39931,173508,,2022
11149,104185,,2022
33647,248605,,2022
44501,111045,,2022
68479,110000,,2022
51144,50012,,2022
40808,161172,,2022
55306,33002,,2022
41391,117162,,2022
64518,62685,,2022
16446,112166,,2022
81681,68000,,2022
73343,32104,,2022
28276,80810,,2022
63106,93002,,2022
20122,145541,,2022
14984,105501,,2022
51518,31560,,2022
23920,155570,,2022
5088,12200,,2022
19321,15000,,2022
55886,16182,,2022
84092,75005,,2022
22565,62000,,2022
87929,180130,,2022
57026,78004,,2022
32164,79368,,2022
80164,18740,,2022
38435,127700,,2022
7523,137551,,2022
1300,204056,,2022
21042,55000,,2022
9822,85015,,2022
38784,68001,,2022
38193,67546,,2022
83356,157416,,2022
73920,85000,,2022
28557,218885,,2022
51027,70070,,2022
55636,78961,,2022
45396,160125,,2022
84586,57020,,2022
38429,47446,,2022
56441,80510,,2022
3253,127948,,2022
46429,41000,,2022
52045,101002,,2022
13128,93370,,2022
14138,33564,,2022
72303,107443,,2022
11000,118803,,2022
54681,145000,,2022
32721,127020,,2022
38735,9000,,2022
71676,141257,,2022
57266,115838,,2022
74607,91000,,2022
25742,307410,,2022
81257,142223,,2022
61372,27340,,2022
65861,50282,,2022
87959,40152,,2022
74836,56002,,2022
74701,122671,,2022
61329,107216,,2022
31712,148762,,2022
7893,105000,,2022
39949,4728,,2022
87706,80025,,2022
16707,55000,,2022
75263,169340,,2022
14011,100044,,2022
52251,145000,,2022
1066,62206,,2022
87691,11899,,2022
11117,340518,,2022
45478,33096,,2022
70275,11899,,2022
21609,97383,,2022
4601,81168,,2022
24529,80005,,2022
18348,198000,,2022
65195,200501,,2022
6900,98001,,2022
45815,296793,,2022
31358,46013,,2022
68911,33502,,2022
44585,47232,,2022
55712,39000,,2022
17695,167155,,2022
57585,289506,,2022
17909,50752,,2022
17314,183100,,2022
42938,206005,,2022
36646,115429,,2022
59509,171647,,2022
82342,150565,,2022
32533,260750,,2022
70305,75601,,2022
41488,105001,,2022
60154,111000,,2022
65981,110168,,2022
9127,77480,,2022
3251,83810,,2022
77665,279146,,2022
20463,142702,,2022
38938,37441,,2022
44608,54023,,2022
73981,103360,,2022
22507,62010,,2022
50508,264700,,2022
10482,10482,,2022
31498,33675,,2022
87689,189520,,2022
10585,92015,,2022
88968,77123,,2022
69327,93400,,2022
52763,24336,,2022
81894,79963,,2022
85083,12370,,2022
87197,83330,,2022
45274,55020,,2022
44144,57083,,2022
38148,90091,,2022
74562,48714,,2022
63443,107857,,2022
48945,60001,,2022
83786,142003,,2022
5867,68700,,2022
61593,165401,,2022
20541,110812,,2022
42570,33804,,2022
79521,88546,,2022
61815,247353,,2022
10189,34078,,2022
78711,139831,,2022
29154,51000,,2022
24469,100720,,2022
21960,50676,,2022
17609,74160,,2022
24514,165704,,2022
5759,20400,,2022
72364,86000,,2022
55517,50002,,2022
21369,68602,,2022
41496,103511,,2022
19475,431816,,2022
86793,700,,2022
3843,145583,,2022
51273,80108,,2022
12002,84198,,2022
6509,196056,,2022
35664,105340,,2022
86578,60850,,2022
58280,165990,,2022
55645,130000,,2022
9632,531840,,2022
1903,60981,,2022
70395,150840,,2022
62446,85000,,2022
62042,106306,,2022
69639,64000,,2022
73352,8400,,2022
68012,65150,,2022
73052,65744,,2022
54608,41500,,2022
31843,29100,,2022
42351,87501,,2022
72918,207339,,2022
32048,121500,,2022
52184,120410,,2022
8596,288899,,2022
42360,13101,,2022
71582,62002,,2022
63330,53500,,2022
85728,20306,,2022
38213,100830,,2022
36287,66490,,2022
52870,132042,,2022
27251,135700,,2022
16192,22949,,2022
23164,8896,,2022
60025,50000,,2022
79169,96122,,2022
47035,11382,,2022
9409,238135,,2022
41272,18005,,2022
84875,140920,,2022
15011,26740,,2022
80371,252776,,2022
56840,86050,,2022
6742,146556,,2022
22530,19359,,2022
81751,111000,,2022
70928,165000,,2022
80117,70319,,2022
32383,241037,,2022
6126,68002,,2022
58640,88642,,2022
31192,77017,,2022
70527,138612,,2022
37027,20003,,2022
64199,74040,,2022
54933,97325,,2022
85208,188102,,2022
79902,38982,,2022
2811,199220,,2022
84656,71375,,2022
58454,296055,,2022
16366,52694,,2022
4970,153350,,2022
65667,35000,,2022
12089,138974,,2022
53172,30108,,2022
1364,185000,,2022
55823,50684,,2022
25395,101001,,2022
43629,4000,,2022
86140,126243,,2022
59169,103246,,2022
12488,17846,,2022
67622,136623,,2022
80942,52001,,2022
62897,51000,,2022
79239,158301,,2022
83981,20004,,2022
84327,290582,,2022
46072,101202,,2022
29872,200520,,2022
19466,330916,,2022
15897,182241,,2022
30034,62958,,2022
65530,75000,,2022
64185,49800,,2022
79904,50766,,2022
75017,194725,,2022
52490,136198,,2022
86042,230053,,2022
66631,65300,,2022
86186,175000,,2022
79374,195741,,2022
3780,170514,,2022
41316,112118,,2022
69477,216787,,2022
76977,23814,,2022
24474,249571,,2022
82606,111110,,2022
86256,286388,,2022
752,502502,,2022
72297,138021,,2022
964,91919,,2022
71889,171002,,2022
28110,68457,,2022
46113,132402,,2022
71028,251762,,2022
71041,174000,,2022
20466,152202,,2022
78669,102400,,2022
51931,121805,,2022
17262,64603,,2022
7984,85071,,2022
60152,61200,,2022
52818,169006,,2022
1700,153358,,2022
45356,41000,,2022
73982,216012,,2022
8597,60000,,2022
10493,235856,,2022
33610,317017,,2022
74072,117870,,2022
21150,342552,,2022
66406,850046,,2022
56788,127529,,2022
23395,105002,,2022
67692,25782,,2022
66507,50031,,2022
30623,37900,,2022
80566,133811,,2022
6760,16146,,2022
63329,14900,,2022
29036,176225,,2022
88168,45300,,2022
29166,81002,,2022
55895,243255,,2022
11740,245506,,2022
84017,75002,,2022
6513,73005,,2022
50901,20724,,2022
21975,110484,,2022
22632,31380,,2022
40369,20000,,2022
70564,125201,,2022
68725,88582,,2022
50959,58600,,2022
38990,24000,,2022
83446,101058,,2022
71167,160042,,2022
84390,130470,,2022
85435,24648,,2022
14276,63583,,2022
72400,100205,,2022
44146,50500,,2022
86012,271027,,2022
26073,47000,,2022
33414,131515,,2022
54472,58004,,2022
62878,5000,,2022
53180,156855,,2022
88605,85160,,2022
29921,107294,,2022
39047,28168,,2022
62633,298851,,2022
2892,104113,,2022
49484,15000,,2022
39219,126016,,2022
22069,24650,,2022
69126,15443,,2022
48041,27007,,2022
66763,161487,,2022
83337,101847,,2022
65200,70154,,2022
65084,10284,,2022
32494,163604,,2022
20929,41092,,2022
20932,260205,,2022
73791,69002,,2022
8950,206105,,2022
63255,90000,,2022
85534,63009,,2022
45815,296793,,2022
4567,154850,,2022
19492,254545,,2022
10311,48360,,2022
8724,12174,,2022
80498,80150,,2022
31521,35912,,2022
13567,22924,,2022
10389,129333,,2022
78749,57000,,2022
52538,98030,,2022
31291,93805,,2022
32428,170130,,2022
27660,121001,,2022
79557,143406,,2022
69362,96022,,2022
6524,125154,,2022
82071,69000,,2022
39769,69400,,2022
66874,9840,,2022
17499,33000,,2022
49507,61596,,2022
6246,117005,,2022
41157,43232,,2022
49084,133360,,2022
36835,167750,,2022
42328,31781,,2022
33195,100017,,2022
19120,143468,,2022
9980,185615,,2022
10084,218953,,2022
42252,114082,,2022
55517,50002,,2022
82934,130002,,2022
49550,205425,,2022
31940,97435,,2022
52622,79006,,2022
58463,48115,,2022
28650,93137,,2022
14001,14688,,2022
52337,24000,,2022
15239,173400,,2022
22674,95589,,2022
36601,123716,,2022
87484,177000,,2022
46758,86663,,2022
87428,165250,,2022
17185,379678,,2022
82479,452680,,2022
5588,233935,,2022
16661,68007,,2022
40743,52000,,2022
30237,384003,,2022
22127,98701,,2022
42930,260420,,2022
15945,94901,,2022
81162,79000,,2022
88375,92113,,2022
61962,143754,,2022
82618,96400,,2022
64830,80018,,2022
46835,104500,,2022
44461,170651,,2022
56854,19100,,2022
60878,102001,,2022
44030,60001,,2022
59372,105525,,2022
73936,165003,,2022
54598,62088,,2022
8121,287800,,2022
58530,44600,,2022
74393,30000,,2022
62286,77000,,2022
61035,135616,,2022
56298,35437,,2022
86015,230537,,2022
32865,56443,,2022
3513,250730,,2022
30723,118200,,2022
73325,33408,,2022
12630,85002,,2022
34128,146050,,2022
47519,27538,,2022
19258,390200,,2022
33352,116299,,2022
62385,117557,,2022
33040,245170,,2022
80795,80000,,2022
77049,69751,,2022
4710,39160,,2022
48404,131361,,2022
75320,232001,,2022
11249,70032,,2022
63297,99254,,2022
72214,138076,,2022
20764,274035,,2022
38583,107842,,2022
21881,57810,,2022
68238,58050,,2022
87468,239481,,2022
68520,86000,,2022
36095,128237,,2022
14665,48400,,2022
72329,79082,,2022
32387,82960,,2022
665,230914,,2022
46990,166712,,2022
77305,62751,,2022
68049,169430,,2022
24269,471938,,2022
24257,70000,,2022
60827,128074,,2022
16660,70004,,2022
88096,164000,,2022
16203,232108,,2022
37931,21720,,2022
68830,23000,,2022
7183,182604,,2022
70265,19600,,2022
76357,460526,,2022
76826,204413,,2022
10889,167260,,2022
15169,93700,,2022
484,77526,,2022
86934,87038,,2022
32151,187070,,2022
83202,14982,,2022
85866,261015,,2022
3178,78421,,2022
20954,112052,,2022
35692,92008,,2022
14127,54494,,2022
9824,60571,,2022
70539,100436,,2022
52813,30000,,2022
20705,27486,,2022
9170,19760,,2022
72610,26736,,2022
57115,64066,,2022
32795,397019,,2022
74278,13637,,2022
76651,40109,,2022
51660,117090,,2022
53515,77300,,2022
13083,81283,,2022
1088,81415,,2022
67816,10229,,2022
49945,53983,,2022
37529,177419,,2022
27144,120613,,2022
5393,180230,,2022
58989,24793,,2022
54284,31572,,2022
32287,146024,,2022
74446,31000,,2022
23416,159260,,2022
78792,30256,,2022
32040,30820,,2022
23405,52387,,2022
84628,66901,,2022
62301,210005,,2022
62526,129000,,2022
64366,99962,,2022
21255,12250,,2022
59512,145550,,2022
43943,358152,,2022
71015,32982,,2022
78702,20328,,2022
73927,243101,,2022
21194,52004,,2022
85168,74038,,2022
2297,183680,,2022
58466,40104,,2022
55308,44880,,2022
19626,325200,,2022
51787,148242,,2022
40426,185130,,2022
590,16549,,2022
79364,36000,,2022
48828,75165,,2022
4086,165552,,2022
71234,88720,,2022
4431,168504,,2022
26798,76217,,2022
86550,165200,,2022
10849,70000,,2022
83226,130000,,2022
44224,9096,,2022
47046,14340,,2022
40705,195311,,2022
23903,30262,,2022
77489,151674,,2022
73425,28168,,2022
48361,30000,,2022
19124,87190,,2022
42403,9084,,2022
71447,130001,,2022
82721,240750,,2022
6423,255703,,2022
72244,44378,,2022
70937,71846,,2022
81815,198750,,2022
8847,70507,,2022
59466,3600,,2022
84601,123100,,2022
47793,93488,,2022
48216,42002,,2022
31546,172501,,2022
55889,67740,,2022
26928,13800,,2022
82607,175782,,2022
81579,201003,,2022
26917,110800,,2022
25653,37002,,2022
3130,135020,,2022
32594,123930,,2022
5366,73592,,2022
86265,83653,,2022
23739,71501,,2022
69183,63002,,2022
84515,26652,,2022
56854,19100,,2022
6822,303813,,2022
67636,172505,,2022
83650,41107,,2022
44554,3998,,2022
81818,45800,,2022
70580,339236,,2022
21568,18976,,2022
18763,90070,,2022
22474,28994,,2022
82866,325100,,2022
31063,95557,,2022
53151,177008,,2022
16109,120157,,2022
72683,141073,,2022
64483,49400,,2022
36922,21582,,2022
57074,36707,,2022
19265,41020,,2022
10891,42549,,2022
68598,61000,,2022
32077,118405,,2022
71021,70000,,2022
80054,41800,,2022
51558,3564,,2022
35220,281869,,2022
72357,243201,,2022
25181,76022,,2022
39089,12965,,2022
48368,145504,,2022
75337,50011,,2022
16190,117012,,2022
47753,66417,,2022
29064,114751,,2022
19650,128576,,2022
25345,19340,,2022
7467,195952,,2022
59951,35897,,2022
48687,169300,,2022
36184,151243,,2022
6280,44016,,2022
48303,180300,,2022
57586,104000,,2022
1747,70001,,2022
53134,32000,,2022
43794,57250,,2022
54715,54600,,2022
70991,107061,,2022
80533,82324,,2022
83612,60000,,2022
24487,163821,,2022
6545,24540,,2022
46608,56000,,2022
16394,112510,,2022
25454,79000,,2022
52458,42282,,2022
44498,150000,,2022
80685,218854,,2022
43425,164540,,2022
76185,222786,,2022
1168,204266,,2022
12618,108501,,2022
69058,102160,,2022
76035,48736,,2022
35736,111037,,2022
39669,71405,,2022
57646,85001,,2022
75193,79005,,2022
4025,44250,,2022
65260,83805,,2022
19117,39005,,2022
9658,64495,,2022
22758,104611,,2022
7677,83015,,2022
35634,58000,,2022
33809,37862,,2022
36013,174500,,2022
12153,123950,,2022
19151,145013,,2022
18178,240025,,2022
32733,86000,,2022
54574,35976,,2022
63638,38000,,2022
51174,54973,,2022
9344,30000,,2022
65817,120561,,2022
3925,163381,,2022
32744,115003,,2022
13167,89718,,2022
39857,74000,,2022
9712,137800,,2022
33691,276011,,2022
83743,302942,,2022
67642,151241,,2022
85458,109121,,2022
44424,119011,,2022
71453,901,,2022
7973,140000,,2022
38494,24025,,2022
8510,36984,,2022
55453,88215,,2022
11154,205645,,2022
86993,105843,,2022
17317,75000,,2022
77231,19100,,2022
32838,126104,,2022
20769,149101,,2022
65752,60003,,2022
80055,40000,,2022
48339,19980,,2022
30514,231170,,2022
55865,169407,,2022
6132,282095,,2022
31369,169040,,2022
21846,266007,,2022
78009,78232,,2022
53965,65004,,2022
658,70622,,2022
17165,25000,,2022
46770,57545,,2022
34918,26989,,2022
18237,133085,,2022
58501,121000,,2022
79664,202401,,2022
24746,243206,,2022
21644,88495,,2022
70945,202904,,2022
19384,113210,,2022
53612,23501,,2022
49132,40720,,2022
7135,233546,,2022
51979,268100,,2022
44921,50409,,2022
83735,150000,,2022
84096,110157,,2022
19173,3078,,2022
10740,223256,,2022
4508,27520,,2022
77123,95012,,2022
35156,79051,,2022
25051,28000,,2022
26051,110329,,2022
7884,35800,,2022
1577,190822,,2022
4301,124703,,2022
11690,20172,,2022
70616,196102,,2022
16708,25351,,2022
6633,95661,,2022
57215,117916,,2022
50923,26018,,2022
19463,28000,,2022
62959,184910,,2022
79009,42964,,2022
77489,151674,,2022
87982,135181,,2022
75658,10752,,2022
82187,83478,,2022
51598,197375,,2022
21010,574704,,2022
81983,152022,,2022
25104,113197,,2022
57579,141245,,2022
11375,84277,,2022
83527,25384,,2022
65455,60751,,2022
5437,114220,,2022
19866,137623,,2022
653,125098,,2022
67046,116641,,2022
51209,25608,,2022
4113,384032,,2022
67725,208005,,2022
49919,28000,,2022
42025,85468,,2022
52079,2600,,2022
87164,19001,,2022
73078,36867,,2022
32731,145726,,2022
41571,27528,,2022
65278,45000,,2022
1384,40712,,2022
56752,142000,,2022
5864,737240,,2022
15132,37850,,2022
8283,23604,,2022
56822,14478,,2022
15170,215194,,2022
1195,59163,,2022
84810,83600,,2022
87780,229010,,2022
35243,14022,,2022
48146,142611,,2022
26758,134815,,2022
42117,63530,,2022
61023,169450,,2022
74908,67010,,2022
22233,77058,,2022
67061,33000,,2022
67342,164005,,2022
87304,154540,,2022
74507,87803,,2022
56762,22606,,2022
10019,79003,,2022
77403,62529,,2022
5802,82010,,2022
12440,100501,,2022
86594,107294,,2022
58634,172186,,2022
24900,53013,,2022
86763,41000,,2022
58531,104280,,2022
9455,47946,,2022
89074,158169,,2022
81267,158090,,2022
26431,101512,,2022
20736,3513,,2022
13233,634000,,2022
18598,74396,,2022
87089,92910,,2022
48250,59001,,2022
17478,79808,,2022
47084,27577,,2022
29417,93103,,2022
17859,80001,,2022
11040,57000,,2022
79440,107505,,2022
17111,101718,,2022
34019,50001,,2022
57127,150024,,2022
19293,142080,,2022
18716,61115,,2022
34643,492800,,2022
15966,135055,,2022
27286,16200,,2022
15151,73892,,2022
16274,64355,,2022
